days_ago,amount,merchant,account,category,detailed,tags
121,76.49,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
117,32.01,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
115,45.96,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
112,46.10,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
109,17.09,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
108,28.98,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
106,23.13,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
105,16.01,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
103,16.99,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
101,44.83,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
99,24.59,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
96,61.69,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
93,16.94,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
91,37.68,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
89,19.28,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
87,72.00,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
84,18.07,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
83,21.99,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
81,28.97,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
79,42.91,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
77,15.90,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
75,48.18,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
72,71.22,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
69,23.61,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
68,16.29,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
67,17.07,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
65,18.64,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
64,18.13,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
63,31.49,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
61,17.49,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
60,16.33,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
59,15.87,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
58,16.90,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
57,19.63,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
55,56.43,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
51,74.81,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
48,18.98,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
46,36.40,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
44,26.81,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
42,15.99,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
41,16.50,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
40,36.59,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
37,30.27,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
34,80.20,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
31,18.27,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
29,26.46,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
27,22.69,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
22,82.18,Stop & Shop,checking,groceries,FOOD_AND_DRINK_GROCERIES,
18,35.44,Harvest Co-op,checking,groceries,FOOD_AND_DRINK_GROCERIES,
15,16.41,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
12,67.84,H Mart,checking,groceries,FOOD_AND_DRINK_GROCERIES,
8,25.87,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
6,15.85,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
3,60.27,Star Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
425,8.26,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
422,17.47,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
418,24.27,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
416,3.52,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
413,21.45,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
409,15.82,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
406,20.05,Logan Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
402,16.34,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
399,11.34,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
397,5.61,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
394,23.27,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
390,15.88,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
387,17.87,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
383,23.84,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
381,3.55,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
380,11.41,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
378,10.04,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
376,12.33,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
373,13.72,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
372,6.90,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
370,14.32,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
367,18.49,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
364,14.71,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
362,4.90,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
360,13.65,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
359,7.84,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
357,4.30,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
356,12.01,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
353,20.78,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
351,4.44,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
350,4.71,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
349,11.39,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
347,4.00,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
347,3.82,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
346,3.77,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
344,14.66,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
342,6.61,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
341,3.53,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
339,21.52,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
335,20.25,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
333,8.42,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
332,3.59,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
331,9.59,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
329,5.66,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
327,21.58,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
323,16.79,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
321,10.17,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
319,10.50,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
318,6.25,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
316,8.69,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
315,5.53,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
313,19.26,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
310,16.27,Logan Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
307,11.91,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
305,4.52,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
305,6.18,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
302,23.28,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
298,21.87,Logan Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
294,17.66,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
291,9.73,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
290,6.79,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
288,16.72,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
285,8.62,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
283,16.78,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
281,5.39,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
279,14.21,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
277,12.16,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
275,4.40,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
273,21.11,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
269,13.68,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
267,13.80,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
265,6.26,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
264,3.79,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
261,21.13,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
258,10.53,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
256,13.79,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
253,20.52,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
250,10.11,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
248,3.76,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
247,8.41,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
246,3.68,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
245,11.02,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
242,17.11,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
239,13.77,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
237,5.78,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
235,9.03,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
234,7.39,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
233,3.68,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
232,3.60,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
231,3.67,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
230,10.37,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
228,5.34,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
227,11.00,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
224,14.34,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
222,6.42,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
219,24.11,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
215,11.63,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
214,3.54,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
213,3.58,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
210,23.10,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
208,5.39,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
206,8.46,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
204,6.93,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
203,8.88,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
201,3.73,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
200,12.25,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
198,3.96,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
197,4.15,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
194,23.74,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
191,5.21,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
189,9.65,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
188,3.63,Logan Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
187,7.31,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
185,7.19,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
184,9.46,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
182,4.71,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
181,6.71,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
179,6.54,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
176,24.01,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
173,4.29,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
172,5.07,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
170,17.82,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
168,3.60,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
166,14.16,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
163,13.77,Logan Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
159,19.34,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
156,14.08,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
154,5.55,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
153,4.52,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
152,6.43,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
150,10.19,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
147,17.27,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
144,15.04,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
141,11.17,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
138,17.20,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
136,3.78,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
136,3.64,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
135,6.96,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
133,13.40,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
131,3.69,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
128,21.11,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
109,15.15,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
105,17.59,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
102,12.39,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
99,14.16,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
95,23.19,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
92,5.50,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
91,4.81,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
90,9.34,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
88,14.36,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
85,19.85,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
82,9.45,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
81,3.66,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
79,10.42,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
77,18.26,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
75,6.63,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
73,10.28,Bluebikes,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
70,24.11,MBTA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
67,3.52,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
67,5.81,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
66,3.60,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
65,6.72,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
63,15.70,MBTA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
61,5.40,Bluebikes,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
59,14.23,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
57,10.60,Logan Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
54,16.67,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
51,19.31,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
48,3.58,Logan Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
47,7.00,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
46,5.30,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
45,5.59,Bluebikes,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
43,19.34,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
41,3.52,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
40,4.94,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
38,11.07,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
36,13.47,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
32,22.47,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
28,19.65,MBTA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
25,9.12,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
24,3.65,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
22,18.17,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
18,17.15,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
14,23.84,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
11,4.35,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
9,20.75,Logan Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
5,16.04,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
3,6.59,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
1,14.46,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
425,13.58,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
422,40.66,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
415,60.32,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
409,32.20,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
404,49.74,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
400,10.84,Nike,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
395,55.20,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
389,39.43,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
386,10.95,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
384,33.43,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
381,11.18,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
379,25.74,Sephora,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
376,33.49,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
373,11.86,Nike,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
370,42.42,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
367,16.07,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
362,59.40,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
356,60.96,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
351,14.97,Uniqlo,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
350,10.67,Amazon,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
349,11.31,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
346,41.75,Madewell,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
343,11.23,Nike,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
339,51.54,Sephora,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
334,32.10,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
332,11.39,Target,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
330,18.07,Uniqlo,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
328,13.71,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
326,29.16,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
323,10.70,Newbury Comics,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
322,10.56,Madewell,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
320,29.80,Nike,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
317,12.57,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
315,29.62,Newbury Comics,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
310,58.79,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
305,33.58,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
301,24.40,Newbury Comics,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
299,11.08,Uniqlo,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
295,61.24,Target,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
289,40.18,Amazon,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
286,12.78,Amazon,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
284,12.95,Target,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
281,36.89,Sephora,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
278,20.73,Nike,checking,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
275,17.63,Newbury Comics,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
273,17.49,Nike,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
271,11.12,Madewell,sofi2,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
269,37.55,Madewell,cfu,shopping,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,
