days_ago,amount,merchant,account,category,detailed,tags
33,14.00,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
32,15.01,Tamarind Tree,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
31,12.64,Le Panier,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
30,28.38,Musashi's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
28,42.55,Ba Bar,csp,dining,FOOD_AND_DRINK_RESTAURANT,
27,49.08,Din Tai Fung,csp,dining,FOOD_AND_DRINK_RESTAURANT,
25,12.73,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
24,19.60,Piroshky Piroshky,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
23,26.02,Piroshky Piroshky,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
23,16.80,Tamarind Tree,csp,dining,FOOD_AND_DRINK_RESTAURANT,
22,19.01,Salumi,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
21,24.08,Molly Moon's,csp,dining,FOOD_AND_DRINK_RESTAURANT,
20,17.99,Ba Bar,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
19,12.62,Storyville Coffee,csp,dining,FOOD_AND_DRINK_RESTAURANT,
18,45.82,Kedai Makan,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
16,44.41,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
14,29.39,Le Panier,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
13,12.68,Homegrown,csp,dining,FOOD_AND_DRINK_RESTAURANT,
13,20.59,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
12,16.56,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
11,13.45,Kedai Makan,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
10,40.77,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
8,14.29,Paseo,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
8,21.45,Storyville Coffee,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
7,13.79,Le Panier,csp,dining,FOOD_AND_DRINK_RESTAURANT,
6,47.52,Din Tai Fung,csp,dining,FOOD_AND_DRINK_RESTAURANT,
4,18.66,Tamarind Tree,sofi2,dining,FOOD_AND_DRINK_RESTAURANT,
4,12.89,Din Tai Fung,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
3,13.72,Homegrown,amexgold,dining,FOOD_AND_DRINK_RESTAURANT,
2,29.69,Un Bien,csp,dining,FOOD_AND_DRINK_RESTAURANT,
0,42.36,Pike Place Chowder,csp,dining,FOOD_AND_DRINK_RESTAURANT,
424,42.51,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
422,36.06,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
419,88.53,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
415,48.46,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
413,28.91,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
411,43.87,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
408,64.01,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
405,25.51,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
403,59.11,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
399,57.00,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
396,82.37,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
392,53.46,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
390,26.47,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
387,61.00,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
383,87.41,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
379,47.84,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
376,50.15,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
373,86.07,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
369,27.04,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
368,26.17,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
366,43.96,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
363,50.90,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
360,72.38,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
356,31.61,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
354,40.10,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
350,82.58,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
345,67.67,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
342,29.66,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
340,33.08,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
338,27.52,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
336,42.11,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
332,56.09,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
330,26.03,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
328,26.03,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
327,26.17,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
325,27.76,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
323,26.90,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
322,28.64,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
320,44.63,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
318,25.68,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
316,30.94,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
314,42.76,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
312,29.26,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
310,30.09,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
307,74.35,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
304,28.97,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
302,27.31,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
301,26.35,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
297,74.10,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
293,48.92,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
291,25.97,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
289,27.66,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
286,81.95,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
282,30.76,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
280,26.24,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
279,33.61,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
277,27.91,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
275,28.20,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
273,33.10,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
270,52.36,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
266,60.00,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
263,26.89,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
260,65.00,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
257,49.18,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
254,35.62,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
251,35.74,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
248,53.32,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
245,59.10,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
240,70.84,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
236,61.91,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
233,25.74,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
230,73.15,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
227,39.65,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
224,40.10,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
222,37.27,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
218,94.46,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
214,32.50,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
211,65.58,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
207,74.96,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
203,81.53,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
200,25.28,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
198,49.99,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
195,53.86,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
193,30.32,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
191,27.92,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
189,46.80,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
187,53.13,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
184,35.65,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
181,85.11,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
178,25.31,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
175,75.03,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
172,27.04,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
171,35.90,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
169,25.25,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
167,43.78,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
165,31.37,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
162,92.94,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
158,64.53,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
155,28.13,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
154,25.37,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
152,25.22,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
151,38.56,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
148,40.20,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
146,34.57,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
144,25.21,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
141,70.40,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
136,77.72,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
133,28.68,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
130,46.94,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
126,64.17,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
123,43.48,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
120,42.61,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
117,48.14,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
114,57.17,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
111,54.93,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
107,45.16,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
103,85.91,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
100,27.27,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
96,86.23,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
93,27.86,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
91,25.43,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
89,36.31,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
86,80.39,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
82,70.09,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
80,28.21,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
77,62.88,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
75,25.35,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
74,25.82,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
72,39.66,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
69,59.86,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
66,63.75,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
62,84.33,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
59,25.55,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
57,47.88,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
53,73.62,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
50,34.69,Uwajimaya,checking,groceries,FOOD_AND_DRINK_GROCERIES,
47,56.46,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
43,63.93,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
38,91.32,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
34,30.89,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
32,58.50,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
29,25.92,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
25,94.65,PCC Community Markets,checking,groceries,FOOD_AND_DRINK_GROCERIES,
21,31.72,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
19,37.48,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
16,49.08,QFC,checking,groceries,FOOD_AND_DRINK_GROCERIES,
12,71.92,Whole Foods,checking,groceries,FOOD_AND_DRINK_GROCERIES,
8,64.98,Metropolitan Market,checking,groceries,FOOD_AND_DRINK_GROCERIES,
3,90.09,Trader Joe's,checking,groceries,FOOD_AND_DRINK_GROCERIES,
424,21.84,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
420,32.80,Lime,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
417,20.20,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
414,19.44,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
411,30.52,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
409,6.68,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
408,7.35,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
406,10.77,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
405,9.86,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
402,29.31,Lime,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
400,9.67,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
399,8.03,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
398,6.21,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
397,13.15,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
395,10.69,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
394,9.72,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
392,8.94,Lime,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
390,33.30,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
386,23.56,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
384,11.23,Lime,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
382,16.61,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
380,8.70,Uber,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
378,15.67,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
377,9.52,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
374,31.64,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
371,6.29,Lime,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
370,16.11,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
368,6.49,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
366,32.33,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
361,35.88,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
358,8.03,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
357,12.02,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
354,22.84,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
352,6.85,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
351,6.42,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
348,32.12,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
343,29.97,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
340,5.98,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
339,5.87,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
338,7.19,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
337,6.29,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
336,9.63,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
334,10.13,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
330,39.12,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
327,6.23,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
326,7.27,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
325,17.50,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
323,12.00,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
320,18.66,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
319,7.03,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
316,34.82,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
313,6.45,Lime,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
312,8.57,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
310,20.15,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
308,5.60,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
307,11.21,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
304,28.32,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
302,5.84,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
300,12.53,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
298,24.18,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
295,13.67,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
293,16.92,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
291,10.12,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
287,37.16,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
281,36.52,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
278,5.73,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
277,8.17,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
276,6.63,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
273,34.52,Diamond Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
268,33.34,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
265,5.94,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
262,23.94,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
259,22.38,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
255,27.78,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
250,30.94,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
247,5.89,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
246,15.06,Diamond Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
244,9.02,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
242,10.25,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
240,11.17,Diamond Parking,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
238,22.95,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
234,25.87,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
231,24.07,Lime,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
227,28.15,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
224,8.49,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
223,12.34,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
220,18.43,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
216,35.48,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
213,16.65,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
210,23.05,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
207,17.35,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
205,8.53,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
204,10.15,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
203,6.18,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
202,5.71,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
201,10.77,Lime,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
200,16.65,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
196,37.34,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
193,12.01,Lime,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
191,20.92,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
189,9.35,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
188,14.69,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
185,23.68,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
181,36.90,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
178,14.96,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
175,34.23,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
170,38.12,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
166,21.24,Washington State Ferries,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
163,30.34,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
160,25.15,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
158,5.98,Shell,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
156,26.51,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
153,12.34,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
151,15.33,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
149,25.87,Uber,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
144,27.59,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
142,6.38,Washington State Ferries,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
140,18.27,Shell,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
137,23.18,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
134,6.51,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
132,25.88,ORCA,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
129,5.67,Diamond Parking,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
129,5.77,Lyft,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
126,26.93,ORCA,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
123,9.74,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
122,7.65,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
121,8.78,ORCA,sofi2,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
119,15.69,Lyft,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
117,9.01,Shell,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
116,8.11,Lyft,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
113,22.85,Uber,cfu,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
111,5.75,Washington State Ferries,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
110,14.58,Diamond Parking,checking,transport,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,
